hkapanis;hdusuk;hyuksek;hacilis;hfark;wadline;mav10ussel;macd;macdas;rsi;momentum;wilimsry;cci;stokfstk;stokfstd;stokslwk;stokslwd;chaikinsal;volatility;mav5ussel;islemhacmi;pddd;fiyatkazanc;bistyuzkapanis;bistyuzdegisim;dolarkapanis;brentkapanis;tufekapanis;tahvilkapanis;mevduatfaiz;sanuretimi;ekonomiguven;altinons;tuketiciguven;rekurendeksi;ufekapanis;hisseadi
7.88;7.61;8.72;7.89;-0.379266751;0.7614;7.01;0.4226;0.3992;64.8331;124.02;-24.3478;191.14;67.1554;76.4119;73.6877;70.9635;357;2.04;7.32;11832150;1.5514;15.412;87478.33;1.37041559;3.6387;56.49;302.17;11.09;10.77;118.3;94.9935321;1251.54;65.7;88.93;288.59;AKSA
8.07;7.74;8.19;7.85;2.411167513;1.2235;7.21;0.4807;0.4155;66.2485;139.66;-18.6957;145.39;74.2515;75.3317;73.8756;72.4196;528;-13.24;7.57;7646307;1.5899;15.7944;88947.4;1.679353047;3.6344;53.69;305.24;11.3;12.71;137.1;98.3226186;1249.1;67.8;89.58;291.58;AKSA
8.8;7.94;9.06;8.07;9.045848823;2.6117;7.5;0.5788;0.4481;70.9397;150.3;-6.7735;159.71;89.4431;82.3874;79.0648;75.7422;412;-13.39;7.98;11798300;1.5707;15.6032;94655.31;6.417174645;3.5515;51.82;309.23;11.34;12.68;134.3;100.7478739;1268.31;70.8;90.51;293.79;AKSA
9.51;9.26;9.82;9.55;8.068181818;2.1271;7.86;0.7052;0.4996;74.6197;148.96;-6.9133;178.74;89.5314;85.9594;82.5537;79.1479;443;-18.84;8.49;12012340;1.5962;12.7181;97541.58;3.049242562;3.5275;51.06;310.61;11.04;13.78;137.5;101.436118;1268.71;72.5;91.75;295.31;AKSA
11.1;9.41;11.66;9.5;16.7192429;3.6354;8.45;0.9233;0.5843;80.5967;180.94;-8.8121;191.27;86.0922;86.0258;83.7332;81.4405;768;12.5;9.36;23323200;1.8636;14.8489;100440.4;2.971881325;3.521;48.96;309.78;11.12;14.61;127.3;100.6445924;1241.45;69.9;91.66;295.52;AKSA
11.55;11.1;12.08;11.11;4.054054054;5.1213;9.01;1.1201;0.6915;81.9109;176.69;-7.6674;178.8;87.9454;86.9856;85.1373;83.2889;936;22.59;10.09;12751840;1.9402;15.4593;107531.4;7.059908164;3.519;52.68;310.24;11.55;13.65;137.1;103.8958297;1269.63;70.9;89.49;297.65;AKSA
10.4;10.38;11.65;11.57;-9.956709957;5.0865;9.27;1.1695;0.7871;69.1618;154.79;-24.5842;117.65;59.519;73.2523;76.5979;79.9434;1000;30.04;10.19;9152635;1.9087;11.7969;110010.5;2.305466124;3.4522;52.77;311.85;11.59;12.58;133.2;106.2339703;1321.53;71;89.61;300.18;AKSA
9.87;9.01;10.56;10.4;-5.096153846;3.8043;9.38;1.1525;0.8602;64.2065;143.05;-35.0816;62.15;28.1081;50.6802;60.4346;70.189;672;39.41;10.09;7401192;1.8113;11.1949;102907.7;-6.456474609;3.5653;56.68;313.88;11.89;12.29;129.7;104.4402082;1279.53;69.3;90.37;300.9;AKSA
11.07;9.72;11.2;9.89;12.15805471;4.5625;9.68;1.222;0.9325;69.5326;140.04;-16.6134;83.95;67.2973;58.9888;62.7222;66.4556;532;60.7;10.41;12226250;2.032;12.5589;110142.6;7.030474882;3.7915;61.05;320.4;12.8;12.33;146.6;103.1370774;1270.84;67.6;88.06;306.04;AKSA
10.1;9.58;11.54;11.09;-8.762420958;3.4733;9.76;1.1852;0.9831;61.5713;128.25;-33.3413;62.44;35.6757;47.3322;53.7067;60.0811;540;60.46;10.31;9670098;1.7483;10.5463;103984.4;-5.591115518;3.9188;62.61;325.18;13.73;13.62;145.7;100.1879969;1274.96;65.6;84.32;312.21;AKSA
10.66;9.7;10.81;10.1;5.544554455;4.0213;9.92;1.1871;1.0239;64.1058;132.03;-24.1701;53.65;62.3825;54.8573;56.5986;58.3399;560;46.67;10.43;8189606;1.8445;11.1265;115333;10.91375245;3.7903;66.6;327.41;13.4;13.45;146.8;97.91060337;1303.09;65.6;85.16;316.48;AKSA
0.99;0.91;1.13;0.99;NULL;0.3555;0.92;0.0414;0.0467;58.9614;117.76;-36.6715;129.31;59.596;65.2263;61.8398;58.4534;2005;6.79;0.94;22836690;0;0;42697.56;-23.12027791;1.1727;92.56;146.94;16.43;16.4;96.7;107.3174566;925.87;78.9;127.52;145.18;ANACM
1.06;0.86;1.07;1;7.070707071;0.4281;0.95;0.0498;0.0473;62.9095;111.75;-18.3357;96.61;79.798;72.5122;67.8259;63.1396;2026;10.02;0.98;13055130;0;0;44776.88;4.869880152;1.218;100.16;148.84;16.94;15.71;95.9;103.520294;973.98;74.4;125.69;148.9;ANACM
0.93;0.89;1.08;1.06;-12.26415094;0.1718;0.95;0.0457;0.047;53.0215;101.05;-51.34;50.48;40.4255;56.4688;58.6924;60.916;1788;8;0.97;4274623;0;0;39015.44;-12.86699743;1.3366;100.22;150.27;18.54;16.73;104.7;99.24769829;916.82;68.7;117.35;153.62;ANACM
1.01;0.91;1.04;0.93;8.602150538;0.1894;0.96;0.0476;0.0471;57.0596;109.71;-33.0043;80.65;52.6316;54.5502;56.6722;58.7941;1841;7.89;0.98;10056850;0;0;43468.12;11.41260998;1.274;110.61;152.79;19.17;15.76;102.9;93.07580079;877.94;63;111.4;160.53;ANACM
0.96;0.94;1.08;1.01;-4.95049505;0.1352;0.96;0.0452;0.0467;54.0572;116.75;-44.0057;89.79;36.8421;45.6962;50.0621;54.4281;1325;12.15;0.97;7950489;0;0;39969.63;-8.04840421;1.2189;127.78;155.07;19.96;16.49;106.3;91.21434777;886.66;62.1;117.75;163.93;ANACM
0.84;0.83;0.98;0.96;-12.5;0.1393;0.94;0.0328;0.0439;46.3185;95.84;-76.4432;-53.53;3.0611;24.3786;34.3951;44.4116;824;7.53;0.93;2959603;0;0;35089.53;-12.20952008;1.2235;139.83;154.51;22.43;17.68;104.5;90.46720694;925.62;61.8;118.38;164.46;ANACM
0.86;0.74;0.91;0.83;2.380952381;0.1277;0.92;0.0245;0.0401;47.8131;98.06;-68.6631;-94.74;35.8198;30.0992;34.87;39.6408;322;21.04;0.91;4468699;0;0;42200.75;20.26593118;1.1605;123.98;155.4;18.92;19.81;104.3;89.57955194;913.79;63.8;118.73;166.51;ANACM
0.81;0.81;0.94;0.85;-5.813953488;0.0421;0.9;0.0138;0.0348;44.8964;92.69;-81.3937;-65.8;21.268;25.6836;30.336;34.9884;-68;20.95;0.87;10536770;0;0;39844.48;-5.583478967;1.1807;114.05;155.02;18.8;17.51;95.5;92.25956337;831.11;66.6;126.37;162.62;ANACM
0.63;0.56;0.83;0.83;-22.22222222;-0.0871;0.85;-0.0094;0.026;36.2796;63.84;-88.4445;-194.62;12.6548;19.1692;24.4423;29.7154;-573;46.99;0.79;11570920;0;0;36051.3;-9.519963619;1.2688;99.6;155.72;19.42;17.46;98.3;87.56019467;872.97;67.5;124.91;161.16;ANACM
0.43;0.37;0.6;0.59;-31.74603175;-0.1894;0.78;-0.0429;0.0122;29.7403;43.82;-91.3756;-268.62;10.7069;14.9381;19.8638;24.7896;-1436;52.25;0.67;15679250;0;0;27832.93;-22.7963208;1.5355;65.6;159.77;23.14;17.64;95.2;73.60815027;724.85;61;112.78;162.08;ANACM
0.4;0.32;0.47;0.44;-6.976744186;-0.3192;0.71;-0.0717;-0.0046;28.6288;37.25;-90.4815;-211.78;12.5;13.719;17.4092;21.0994;-2091;27.1;0.58;11652080;0;0;25714.98;-7.609511467;1.569;53.49;161.1;20.41;21.55;94.8;60.80627145;818.22;55.7;110.21;162.03;ANACM
0.45;0.37;0.48;0.4;12.5;-0.3372;0.66;-0.0895;-0.0216;32.1773;47.72;-84.2944;-138.67;20.625;17.172;18.4812;19.7903;-2132;9.79;0.54;9350661;0;0;26864.07;4.468562682;1.5334;45.59;160.44;16.43;19.88;81.1;63.14624742;881.69;56.7;111.15;156.29;ANACM
0.4;0.39;0.47;0.45;-11.11111111;-0.3964;0.61;-0.1058;-0.0384;30.7827;40.12;-89.5296;-111.11;16.5414;16.8567;17.8346;18.8124;-1770;-5.21;0.49;8087745;0;0;25934.37;-3.460756319;1.645;45.76;160.9;15.15;16.02;75.9;65.18556438;926.98;58.3;109.07;156.65;ANACM
0.38;0.37;0.42;0.4;-5;-0.5563;0.57;-0.1195;-0.0546;29.8947;39.07;-92.8611;-98.64;20.548;18.7023;18.739;18.7757;-1458;-13.5;0.45;4800362;0;0;24026.59;-7.356184091;1.702;45.89;160.35;15.39;12.18;72.9;68.67911671;942.88;60.8;107.39;158.48;ANACM
0.43;0.36;0.43;0.38;13.15789474;-0.5792;0.54;-0.1249;-0.0687;33.7187;50.93;-85.811;-79.91;65.1163;41.9093;34.1981;26.4869;-1129;-19.8;0.44;12455780;0;0;25764.83;7.234651276;1.6649;48.63;162.12;14.08;13.8;82.2;71.11853657;918.92;61.6;104.6;158.94;ANACM
0.5;0.42;0.5;0.43;16.27906977;-0.696;0.54;-0.1218;-0.0793;38.9593;58.11;-76.1828;-52.91;97.2222;69.5658;55.2061;40.8465;-238;-24.38;0.46;21194980;0;0;31651.81;22.84889906;1.5973;50.58;162.15;12.29;11.95;83.5;85.18809872;888.9;67.5;109.37;159.97;ANACM
0.55;0.48;0.58;0.5;10;-0.4736;0.54;-0.1136;-0.0862;42.5629;68.42;-69.0883;-27.38;87.5;78.5329;65.9708;53.4087;1081;-28;0.49;31421600;0;0;35002.99;10.58764096;1.536;65.75;163.19;12.39;11.17;88.1;94.54402346;979.05;70.1;110.78;159.89;ANACM
0.62;0.56;0.66;0.56;12.72727273;-0.4997;0.55;-0.1007;-0.0891;46.6793;98.77;-60.4735;5.08;86.8421;82.6875;72.9279;63.1683;2130;-26.96;0.54;20122860;0;0;36949.2;5.560125006;1.5417;69.34;163.37;11.97;11.31;94.2;96.33718086;926.32;72;110.78;161.4;ANACM
0.63;0.6;0.66;0.63;1.612903226;-0.3522;0.57;-0.0888;-0.089;47.1591;144.64;-53.4277;25.12;89.4737;86.0806;78.4432;70.8057;2455;-41.67;0.57;20639840;0;0;42641.26;15.40509673;1.4709;71.35;163.78;10.69;11.09;95;96.91246002;954.19;69.1;111.32;160.26;ANACM
0.67;0.62;0.73;0.63;6.349206349;-0.1591;0.59;-0.0754;-0.0863;49.6011;168.63;-43.75;56.74;81.0127;83.5466;79.2997;75.0527;1998;-44.74;0.6;79189720;0;0;46551.19;9.169358504;1.5011;69.33;163.29;9.68;9.52;89.3;95.88431673;951.42;68.1;112.19;160.93;ANACM
0.73;0.62;0.74;0.67;8.955223881;-0.1785;0.61;-0.0593;-0.0809;53.1022;162.61;-34.375;81.67;92.6471;88.0969;83.7488;79.4007;2154;-40.6;0.64;50401420;0;0;47910.3;2.919603129;1.4849;68.95;163.93;8.75;8.92;88.8;95.1135574;1007.85;68.7;110.86;161.92;ANACM
0.68;0.68;0.77;0.73;-6.849315068;-0.1397;0.62;-0.0498;-0.0747;50.1036;168.27;-30.0752;103.55;57.4074;72.7521;74.9683;77.1845;1780;-38.41;0.65;41214050;0;0;47184.71;-1.51447601;1.5074;75.2;167.88;8.62;7.92;101.1;94.60803002;1044.9;67.2;113.48;162.38;ANACM
0.65;0.61;0.72;0.68;-4.411764706;0;0.63;-0.044;-0.0685;48.3871;173.2;-25.8621;75.25;30.2326;51.4923;60.0564;68.6205;1528;-31.7;0.65;13753620;0;0;45350.17;-3.887996768;1.5278;78.46;170.01;8.93;8.12;92;93.75232435;1179.55;65.2;112.67;164.48;ANACM
0.73;0.64;0.74;0.64;12.30769231;0.2871;0.65;-0.0327;-0.0614;53.3089;170.91;-8.6207;86.57;75.6098;63.5511;65.2409;66.9307;481;-21.61;0.68;21433930;0;0;52825.02;16.48251815;1.5;78.535;170.91;8.89;8.41;100.5;94.95936757;1096.75;65.6;112.61;165.56;ANACM
0.83;0.73;0.84;0.73;13.69863014;0.4694;0.68;-0.0151;-0.0521;58.9939;166.67;-0.8197;122.81;98.3051;80.9281;76.2623;71.5965;1309;-13;0.73;60390310;0;0;54650.58;3.455862392;1.4974;71.245;174.07;8.96;8.95;85.6;99.38726152;1081.49;66;117.96;166.52;ANACM
0.71;0.69;0.87;0.84;-14.45783133;0.2405;0.69;-0.0108;-0.0438;51.2745;128.67;-30.2326;88.56;40.9091;60.9186;64.4779;68.0372;1557;3.43;0.72;44939880;0;0;49705.49;-9.048559045;1.5472;77.52;176.59;9.01;10.37;85.4;99.17986179;1117.69;68.6;120.06;169.29;ANACM
0.8;0.72;0.81;0.72;12.67605634;0.3957;0.71;-0.0004;-0.0352;55.7043;128.75;-13.1783;93.42;74.2424;67.5805;67.7327;67.885;1993;1.62;0.75;42330900;0;0;56538.37;13.74673099;1.5195;82.305;177.62;8.89;8.79;100;103.4827149;1113.22;71.5;118.87;172.58;ANACM
0.86;0.8;0.9;0.8;7.5;0.5043;0.74;0.0126;-0.0256;58.6487;137.04;-7.2464;135.87;85.2941;76.4373;73.5865;70.7357;1241;0.71;0.79;46342320;0;0;58959.1;4.281570197;1.4897;87.465;178.68;9.25;10.8;97.7;107.4077177;1179.3;72.6;121.43;176.64;ANACM
0.81;0.78;0.88;0.86;-5.813953488;0.3763;0.75;0.019;-0.0167;55.6604;122.09;-17.7419;106.46;60;68.2187;69.0577;69.8967;1553;9.02;0.8;33873420;0;0;54384.94;-7.758191696;1.5751;74.47;178.04;9;8.42;101.7;104.5322102;1216.23;73.4;121.43;174.61;ANACM
0.81;0.8;0.88;0.83;0;0.2948;0.76;0.0237;-0.0086;55.6604;112.3;-20.3704;99.69;60;64.1093;66.0385;67.9676;1061;4.56;0.8;12760890;0;0;54839.46;0.835746072;1.5839;74.725;177.04;8.74;11.28;103.9;104.94921;1242.61;74.8;120.44;173.73;ANACM
0.84;0.8;0.85;0.81;3.703703704;0.2638;0.78;0.0294;-0.001;57.1379;124;-17.0455;84.67;68.0851;66.0972;66.7207;67.3441;780;-9.75;0.82;12966140;0;0;59866.75;9.167285746;1.5067;78.18;176.19;8.34;8.85;105;104.9384248;1180.89;74.3;119.42;173.46;ANACM
0.95;0.83;0.95;0.84;13.0952381;0.3104;0.81;0.0418;0.0076;62.3494;145.24;0;138.86;100;83.0486;77.8138;72.579;864;-4.1;0.86;29408880;0;0;59972.59;0.176792627;1.527;74.39;176.9;8.13;8.48;100.5;106.0763938;1247.35;74.1;120.82;175.46;ANACM
1.06;0.93;1.09;0.95;11.57894737;0.419;0.85;0.0604;0.0181;67.1314;145.74;-4.8781;200.47;92.5;87.7743;82.7092;77.6441;1504;5.51;0.93;34764450;0;0;65774.37;9.674052763;1.4466;82.175;179.07;8.08;8.79;97.2;108.6316482;1308.53;77.2;122.05;176.35;ANACM
1.14;1.05;1.18;1.06;7.547169811;0.4655;0.91;0.0804;0.0306;69.8781;136.74;-6.8027;216.88;89.899;88.8366;85.1058;81.3749;2313;8.52;1;26474950;0;0;68760.46;4.539899052;1.4329;83.15;182.35;7.63;8.62;108.6;107.6795812;1359.18;75.8;125.35;178.48;ANACM
1.09;1.07;1.19;1.14;-4.385964912;0.2677;0.94;0.0915;0.0428;66.2982;153.26;-16.1074;160.02;76;82.4183;82.0705;81.7227;2752;8.2;1.03;22926770;0;0;65350.85;-4.958678287;1.5037;85.615;182.4;7.88;8.5;98.6;109.7720224;1386.01;78.1;125.63;177.92;ANACM
1.28;1.09;1.3;1.1;17.43119266;0.547;1;0.114;0.057;72.3911;160.19;-2.2599;163.09;96.6386;89.5285;86.9266;84.3246;2725;10.11;1.11;31774580;0;0;66004.48;1.00018592;1.5443;94.475;181.85;7.11;8.7;115.9;110.6755116;1421.4;77.8;119.19;180.25;ANACM
1.23;1.21;1.4;1.28;-3.90625;0.4423;1.04;0.1266;0.0709;69.0311;143.24;-22.2222;147.7;64.2277;76.8781;79.3603;81.8424;2505;24.63;1.15;13075530;0;0;63278.07;-4.130643859;1.6046;100.53;182.6;8.23;8.06;101.9;114.9457453;1332.5;78.1;114.81;184.51;ANACM
1.15;1.04;1.32;1.25;-6.504065041;0.1823;1.06;0.1285;0.0824;63.4784;141.43;-35.1352;83.83;30.1075;53.4928;62.9427;72.3926;2493;49.87;1.15;11894560;0;0;61283.87;-3.151486763;1.598;111.8;183.93;8.78;8.32;97.7;113.1943589;1410.9;80.3;111.47;187.69;ANACM
1.36;1.03;1.38;1.15;18.26086957;0.4035;1.12;0.1453;0.095;70.1316;167.14;-5.9459;99.82;88.5417;71.0172;71.4757;71.9341;2428;80.96;1.22;25542420;1.5431;11.8985;64434.51;5.14105914;1.5452;117.035;184.7;9.01;8.5;111.7;112.3623697;1432.47;80.2;110.26;189.98;ANACM
1.44;1.33;1.49;1.36;5.882352941;0.6634;1.18;0.1626;0.1085;72.0602;170.51;-7.5;136.96;87.395;79.2061;76.7821;74.3581;2630;81.87;1.29;14378230;1.6267;12.5426;69250.14;7.473681417;1.5212;126.075;186.3;8.34;9.85;107.1;112.1686643;1562.85;80.2;112.86;191.14;ANACM
1.58;1.28;1.62;1.44;9.722222222;0.8805;1.25;0.1861;0.124;75.469;167.2;-4.6749;141.89;93.2974;86.2517;82.2872;78.3227;3352;130.89;1.39;18557730;1.6775;12.0715;63046.02;-8.958999938;1.5935;116.56;190.81;8.94;9.54;111.6;112.3141789;1535.83;79.6;111.78;191.43;ANACM
1.56;1.47;1.66;1.59;-1.265822785;0.7195;1.31;0.2008;0.1394;74.1603;147.03;-11.1654;141.49;84.296;85.2739;82.9568;80.6397;3144;118.01;1.45;10381510;1.6565;11.9206;63269.4;0.354312612;1.622;111.97;188.08;9.18;10.46;114.1;113.4096865;1501.01;83.2;108.15;191.44;ANACM
1.44;1.37;1.66;1.56;-7.692307692;0.5599;1.33;0.1999;0.1515;66.2428;125.93;-26.027;100.22;64.1949;74.7344;76.7028;78.6713;2952;109.71;1.44;7766773;1.5223;10.9549;62295.68;-1.539006218;1.6885;116.715;187.31;8.87;10.55;112.4;111.9344489;1626.98;81.6;104.16;191.39;ANACM
1.14;0.97;1.44;1.44;-20.83333333;0.2592;1.3;0.1736;0.1559;52.3296;104.52;-60.0853;-14.21;25.5682;50.1513;59.658;69.1646;2107;142.06;1.34;13217680;1.17;7.9289;53946.09;-13.40316054;1.7155;114.655;188.67;7.97;9.46;106.2;108.6161418;1825.47;78.5;99.24;194.76;ANACM
1.27;1.15;1.37;1.15;11.40350877;0.3392;1.29;0.1608;0.1569;56.4556;98.9;-47.8014;4.99;43.1818;46.6666;54.1659;61.6653;1224;131.68;1.32;18281750;1.2955;8.7794;59693.43;10.65385832;1.8603;102.295;190.09;8.41;9.28;111;111.6373263;1623.8;80.5;99.01;197.77;ANACM
1.27;1.24;1.4;1.26;0;0.2584;1.29;0.1493;0.1554;56.5862;102.95;-53.321;11.9;43.75;45.2083;50.6939;56.1796;638;87.64;1.3;7955322;1.2996;8.8069;56061.47;-6.084354677;1.7705;109.17;196.31;9.74;9.24;119.9;107.0418944;1714.1;76.5;100.51;200.94;ANACM
1.19;1.08;1.31;1.27;-6.299212598;0.0039;1.27;0.1325;0.1508;53.3158;103.71;-67.0455;-55.62;32.9546;39.0814;44.7808;50.4802;203;71.52;1.27;8710542;1.1692;7.3623;54517.76;-2.75360243;1.8275;110.38;199.7;10.39;10.16;107.2;108.2561521;1746.35;77.8;103.96;202.24;ANACM
1.04;1.04;1.27;1.19;-12.60504202;-0.3108;1.23;0.1059;0.1418;47.4137;76.71;-88.6364;-100.6;16.5289;27.8052;35.3635;42.9219;-397;45.05;1.19;4950144;1.0221;6.4359;51266.62;-5.963451176;1.8902;107.21;200.85;11.48;11.2;120.1;108.2235033;1564.3;78.8;102.74;204.27;ANACM
1.18;1.01;1.21;1.04;13.46153846;-0.0515;1.22;0.0942;0.1323;52.3472;81.87;-69.8864;-92.14;42.8572;35.3312;37.8614;40.3916;-422;18.13;1.19;11027530;1.1499;7.2404;57171.34;11.51766978;1.7765;111.03;201.98;9.44;10.7;104.5;106.37476;1738.45;78.6;105.18;205.05;ANACM
1.22;1.16;1.35;1.17;3.389830508;-0.1862;1.22;0.0875;0.1234;53.8997;77;-63.6364;-28.56;54.0816;44.7064;43.2681;41.8299;-491;17.46;1.2;9564441;1.1925;7.5085;60721.23;6.209212518;1.7492;122.895;203.12;9.13;10.83;102.9;107.1174433;1696.98;79.5;108.99;204.86;ANACM
1.2;1.17;1.24;1.21;-1.639344262;-0.059;1.22;0.0797;0.1146;53.0536;76.71;-66.4773;-48.16;55.1724;49.9394;47.2362;44.5331;-274;-9.48;1.2;30504320;1.1413;7.8123;62423.04;2.802660618;1.7827;122.945;203.96;9.31;10.5;115.8;107.5010151;1667.5;79.2;107.27;205.6;ANACM
1.14;1.11;1.21;1.2;-5;0.0326;1.2;0.0676;0.1052;50.3308;79.06;-75.5682;-75.7;36.7816;43.3605;43.7514;44.1422;-316;-15.32;1.18;9826157;1.081;7.3998;60010.42;-3.864951146;1.757;119.24;207.05;9.32;10.21;110;106.0575314;1664.58;75.3;108.84;205.77;ANACM
1;1;1.18;1.13;-12.28070175;-0.4712;1.17;0.0469;0.0935;45.1805;87.89;-94.3182;-109.52;2.2222;22.7914;29.9083;37.0253;-469;-20.81;1.12;9595811;0.8455;7.7897;55099.33;-8.183728759;1.8663;101.825;206.61;9.45;9.88;118.2;106.806155;1560.58;77.8;109.38;206.86;ANACM
1.04;0.96;1.08;1;4;-0.4968;1.14;0.0333;0.0815;46.952;82.5;-88.1356;-113.05;21.2121;22.0017;27.0096;32.0174;-485;-37.76;1.09;31003510;0.8787;8.0964;62543.49;13.51043652;1.8099;97.56;204.76;8.47;10.98;116.5;104.5323116;1597.47;76.7;109.32;203.77;ANACM
1.08;1.02;1.11;1.05;3.846153846;-0.7401;1.13;0.0254;0.0703;48.6842;85.26;-82.6554;-83.58;43.2394;32.6206;32.4195;32.2185;-368;-41.14;1.09;19098820;0.911;8.3939;64259.54;2.743770775;1.7947;104.66;204.29;7.62;9.85;116.1;106.634407;1614.55;76.7;110.25;203.13;ANACM
1.04;1.04;1.11;1.08;-3.703703704;-0.7094;1.12;0.0152;0.0593;46.7357;86.82;-89.1526;-88.27;30.4762;31.5484;31.7718;31.9951;-200;-42.97;1.07;22141790;0.8925;9.9088;67367.95;4.837273967;1.8181;114.85;205.43;7.62;9.19;103.4;103.9790938;1691.8;74.4;110.85;203.65;ANACM
1.07;1.03;1.13;1.04;2.884615385;-0.443;1.11;0.01;0.0494;48.5111;102.8;-76.7213;-67.05;51.6364;41.5924;38.3933;35.1942;-306;-45.93;1.07;36894940;0.9238;10.2564;66396.71;-1.441694456;1.7963;112.1;207.55;7.58;8.81;116.4;103.162024;1771.7;72.8;108.8;205.75;ANACM
1.22;1.06;1.23;1.06;14.01869159;0.017;1.13;0.0174;0.043;54.9759;103.77;-40.7273;19.98;96.5926;69.0925;57.7931;46.4936;-159;-42.61;1.12;24890600;1.049;11.6471;72528.97;9.235788942;1.7928;108.39;211.62;7.08;8.14;112.3;101.9868346;1720.56;69.7;110.81;206.11;ANACM
1.17;1.16;1.28;1.21;-4.098360656;-0.2194;1.14;0.019;0.0382;52.5341;95.96;-52.2273;60.91;56.1404;62.6164;57.2422;51.8679;165;-42.24;1.14;12182740;0.9824;12.2874;73058.51;0.730108259;1.7872;111.16;212.42;5.93;8.43;121.4;102.3383546;1715.05;73;111.34;209.53;ANACM
1.27;1.17;1.29;1.17;8.547008547;-0.1464;1.16;0.0284;0.0362;56.8497;106.27;-20.202;113.65;92.9825;77.7994;69.1556;60.5118;803;-41.18;1.18;32529280;1.0703;13.3871;78208.44;7.049048769;1.7819;111.25;213.23;6.15;7.73;116.7;102.0083596;1675.3;74;110.3;209.28;ANACM
1.32;1.27;1.44;1.28;3.937007874;0.0178;1.19;0.0387;0.0367;58.442;115.8;-26.4912;177.11;68.8889;73.3442;69.0667;64.7892;371;-29.46;1.23;72390090;1.1047;13.8174;78783.47;0.735253126;1.7589;115.59;216.74;5.85;7.78;106.8;102.9085993;1663.7;75.4;112.46;208.9;ANACM
1.25;1.18;1.36;1.31;-5.303030303;0.1302;1.2;0.0409;0.0376;54.8117;124.06;-40.6828;86.65;48.8096;61.0769;62.3143;63.5518;-7;-19.43;1.23;23921710;1.0474;13.1002;79333.67;0.698369848;1.7983;110.95;217.39;5.69;7.45;104.4;105.2076467;1579.84;76.6;111.55;208.63;ANACM
1.31;1.23;1.32;1.25;4.8;0.0368;1.22;0.0469;0.0394;57.288;125.02;-28.3834;90.34;51.6129;56.3449;58.7472;61.1495;-449;-25.9;1.26;66820610;1.1171;15.9596;85898.99;8.275578326;1.8101;109.76;218.83;6.35;7.6;116;105.6029948;1597.5;74.8;111.54;210.33;ANACM
1.26;1.24;1.34;1.31;-3.816793893;-0.1005;1.23;0.0474;0.041;54.8003;116.39;-37.8445;82.19;33.3333;44.8391;50.2759;55.7127;-332;-24.44;1.26;43933440;1.0782;15.4035;86046.04;0.17118944;1.7922;101.69;219.75;5.2;7.25;115.3;104.4583402;1476.8;75.2;113.86;209.26;ANACM
1.38;1.26;1.42;1.26;9.523809524;0.0718;1.26;0.0572;0.0442;59.918;133.47;-12.0132;116.29;77.7239;61.2815;59.4252;57.569;787;-13.4;1.3;101997300;0.9805;12.8564;85990.01;-0.065116303;1.8762;100.07;220.07;6.07;6.34;120.5;105.5561876;1387.3;77.2;111.01;211.35;ANACM
1.26;1.2;1.38;1.34;-8.695652174;0.027;1.26;0.0546;0.0463;53.6044;117.77;-36.9649;58.25;34.4802;47.8808;51.1102;54.3396;1171;2.24;1.29;23377230;0.8955;11.7422;76294.51;-11.27514696;1.9282;101.98;221.75;7.89;8.04;120;105.4809266;1234;76.1;106.99;214.43;ANACM
1.26;1.23;1.4;1.32;0;0.0568;1.26;0.0516;0.0474;53.3846;103.35;-37.8705;61.09;27.436;37.6584;43.2188;48.7792;1703;13.27;1.28;16695560;0.8924;11.7018;73377.45;-3.823420584;1.9344;107.85;222.44;9.23;9.26;122.9;104.6057913;1324.7;78.1;107.82;216.56;ANACM
1.06;1;1.33;1.27;-15.87301587;-0.2957;1.22;0.0326;0.0444;44.3064;90.5;-86.001;-71.29;14.7503;26.2044;33.7293;41.2542;920;31.75;1.21;13841680;0.7519;10.9916;66394.41;-9.516602171;2.0378;114.03;222.21;9.78;9.24;102.1;105.2616479;1394.9;77.2;105.55;216.65;ANACM
1.15;1.03;1.19;1.07;8.490566038;-0.2346;1.21;0.0246;0.0404;48.5674;90.24;-65.5409;-80.45;36.3084;31.2564;34.589;37.9216;363;31.98;1.19;15415930;0.8169;11.9409;74486.56;12.18799896;2.0184;108.18;223.91;8.55;9.16;123.9;103.4102858;1328.95;72.8;102.61;218.56;ANACM
1.17;1.13;1.26;1.16;1.739130435;-0.123;1.2;0.0195;0.0363;49.4443;88.89;-61.2335;-44.53;42.353;36.8047;37.177;37.5493;-108;27.59;1.18;61896300;0.8305;12.1408;77620.37;4.207215369;1.9965;108.92;227.94;7.8;8.91;111.7;105.9151172;1323.9;75.8;104.26;220.06;ANACM
1.13;1.03;1.19;1.17;-3.418803419;-0.2265;1.19;0.0119;0.0314;47.4826;90.28;-70.9251;-116.2;31.7647;34.2847;35.3729;36.4611;-278;19.59;1.16;31082610;0.8051;17.964;75748.27;-2.411866885;2.0191;109.97;227.96;9.12;9.04;127;105.3482441;1253.12;77.8;103.22;221.42;ANACM
0.92;0.79;1.14;1.14;-18.5840708;-0.6022;1.14;-0.0103;0.0231;39.589;70.72;-79.9798;-205.73;24.3243;29.3045;31.69;34.0756;-1108;36.9;1.08;42149500;0.6606;14.7397;67801.73;-10.49072144;2.1489;110.59;229.01;10.1;9.08;124.8;103.6449115;1205.88;75.4;100.95;223.87;ANACM
